node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
172.16.50.60,2026-05-10 15:00:00,50,10,8,0.2,0.19651316643379999,0.9999295,26,6,4,0.23076923076923078,24,4,4,0.16666666666666666,8,8,11,0.52,0.0,0.8333333333333334,0.5794542281410257,0.596114924375,0.34746162494178334,uncertain,Bot:2; FTP-Patator:2; PortScan:2
172.16.50.62,2026-05-10 15:00:00,43,7,7,0.16279069767441862,0.19411445350232565,0.9999879,26,5,5,0.19230769230769232,17,2,2,0.11764705882352941,8,8,12,0.5116279069767442,0.0,0.6270833333333333,0.5304007537564103,0.46847184519607843,0.23395899555752397,uncertain,Bot:2; FTP-Patator:1; SSH-Patator:1
172.16.50.63,2026-05-10 15:00:00,16,4,2,0.25,0.19656587393875002,0.9942938,12,3,1,0.25,4,1,1,0.25,8,4,6,0.4375,0.0,0.06666666666666667,0.4527401166666667,0.4255481666666666,0.17830813515135416,uncertain,SSH-Patator:1; DDoS:1; PortScan:1
1.1.1.1,2026-05-10 15:00:00,22,2,2,0.09090909090909091,0.12970617146863633,0.99983746,8,2,2,0.25,14,0,0,0.0,3,4,4,0.4090909090909091,0.0,0.09166666666666666,0.45446713333333333,0.0,0.05633752771564394,uncertain,PortScan:1; Web Attack � XSS:1
61.135.169.121,2026-05-10 16:00:00,5,2,2,0.4,0.340427837896,0.9452685,3,1,1,0.3333333333333333,2,1,1,0.5,2,1,2,0.6,0.0,0.020833333333333332,0.4709525416666666,0.4741088833333333,0.26640904280733335,uncertain,Web Attack � XSS:1; DDoS:1
172.16.50.63,2026-05-10 16:00:00,34,5,5,0.14705882352941177,0.15446801536588237,0.9999559,14,2,2,0.14285714285714285,20,3,3,0.15,8,8,8,0.47058823529411764,0.0,0.35416666666666663,0.41281157797619045,0.4269599083333333,0.16622445307116246,uncertain,DDoS:2; PortScan:1; Web Attack � XSS:1
172.16.50.62,2026-05-10 16:00:00,7,2,2,0.2857142857142857,0.29541025890571426,0.9745822,0,0,0,0.0,7,2,2,0.2857142857142857,0,7,0,0.2857142857142857,0.0,0.029166666666666667,0.0,0.4601071051190476,0.13281833853595237,uncertain,Web Attack � Sql Injection:1; Web Attack � XSS:1
52.84.217.72,2026-05-10 16:00:00,4,1,1,0.25,0.254071609925,0.9999559,2,0,0,0.0,2,1,1,0.5,1,1,2,0.25,0.0,0.008333333333333333,0.0,0.5505098083333333,0.11377831914791667,uncertain,PortScan:1
23.45.119.216,2026-05-10 16:00:00,5,1,1,0.2,0.265982760048,0.96282226,3,1,1,0.3333333333333333,2,0,0,0.0,2,1,3,0.2,0.0,0.010416666666666666,0.47468994000000003,0.0,0.10682121084533333,uncertain,Web Attack � Sql Injection:1
151.101.1.69,2026-05-10 16:00:00,5,1,1,0.2,0.20069187964399998,0.9745822,4,1,1,0.25,1,0,0,0.0,2,1,4,0.8,0.0,0.010416666666666666,0.44429659166666663,0.0,0.09049849074433333,uncertain,Web Attack � XSS:1
104.16.132.229,2026-05-10 16:00:00,5,1,1,0.2,0.16049494711200002,0.7898522,3,1,1,0.3333333333333333,2,0,0,0.0,2,1,3,0.4,0.0,0.010416666666666666,0.43144742500000005,0.0,0.08044925761133334,uncertain,Bot:1
8.8.8.8,2026-05-10 16:00:00,6,1,1,0.16666666666666666,0.11532967058999999,0.6715232,4,1,1,0.25,2,0,0,0.0,2,1,3,0.3333333333333333,0.0,0.0125,0.36866205,0.0,0.06255637598083333,uncertain,DDoS:1
114.114.114.114,2026-05-10 16:00:00,5,0,0,0.0,0.070438027616,0.34714383,4,0,0,0.0,1,0,0,0.0,2,1,2,0.6,0.0,0.0,0.0,0.0,0.017609506904,uncertain,BENIGN
1.1.1.1,2026-05-10 16:00:00,6,0,0,0.0,0.07022376832666666,0.29314387,4,0,0,0.0,2,0,0,0.0,2,1,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.017555942081666664,uncertain,BENIGN
