node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
10.10.20.21,2026-05-11 09:00:00,15,4,1,0.26666666666666666,0.20879879593849182,0.9653229713439941,0,0,0,0.0,15,4,1,0.26666666666666666,0,2,0,0.3333333333333333,0.0,0.03125,0.0,0.4499505345026652,0.1065095948179563,uncertain,Web Attack � Sql Injection:2; Bot:2
114.114.114.114,2026-05-11 09:00:00,75,5,4,0.06666666666666667,0.09077348560094833,0.9999412894248962,38,1,1,0.02631578947368421,37,4,3,0.10810810810810811,2,1,12,0.49333333333333335,0.0,0.5,0.3430278821995384,0.41165886913333927,0.10642144157567568,uncertain,PortScan:2; Bot:2; DDoS:1
10.10.20.23,2026-05-11 09:00:00,15,2,2,0.13333333333333333,0.20729732513427734,0.9537590146064758,0,0,0,0.0,15,2,2,0.13333333333333333,0,2,0,0.6,0.0,0.0625,0.0,0.38824863453706104,0.08239724795023601,uncertain,Bot:2
23.45.119.216,2026-05-11 09:00:00,37,4,3,0.10810810810810811,0.10286684334278107,0.99051433801651,0,0,0,0.0,37,4,3,0.10810810810810811,0,1,0,0.3783783783783784,0.0,0.23125,0.0,0.35034198258911164,0.06901801995731689,uncertain,Web Attack � Sql Injection:1; Bot:1; Infiltration:1
10.10.20.22,2026-05-11 09:00:00,15,2,2,0.13333333333333333,0.14991025626659393,0.9956027865409851,0,0,0,0.0,15,2,2,0.13333333333333333,0,2,0,0.3333333333333333,0.0,0.0625,0.0,0.4066460104783376,0.06805048073331516,uncertain,Web Attack � Sql Injection:1; Bot:1
10.10.20.24,2026-05-11 09:00:00,15,0,0,0.0,0.04400717467069626,0.4167158603668213,0,0,0,0.0,15,0,0,0.0,0,2,0,0.4,0.0,0.0,0.0,0.0,0.011001793667674065,uncertain,BENIGN
10.10.20.21,2026-05-11 10:00:00,120,26,25,0.21666666666666667,0.21414828300476074,0.9989331960678101,60,15,14,0.25,60,11,11,0.18333333333333332,2,2,18,0.45,0.0,1.0,0.6000360169581005,0.5661876627351299,0.4018704040845235,uncertain,Bot:8; PortScan:5; Web Attack � XSS:4
10.10.10.15,2026-05-11 10:00:00,109,21,17,0.1926605504587156,0.1714317798614502,0.9999474287033081,53,11,10,0.20754716981132076,56,10,7,0.17857142857142858,2,2,14,0.5229357798165137,0.0,1.0,0.5646315693405439,0.5574842593499593,0.3849614836285342,uncertain,Web Attack � Sql Injection:5; Bot:4; SSH-Patator:3
10.10.20.24,2026-05-11 10:00:00,150,26,24,0.17333333333333334,0.18845713138580322,0.99994957447052,60,10,9,0.16666666666666666,90,16,15,0.17777777777777778,2,4,19,0.46,0.0,1.0,0.5664669924312167,0.5698399631844626,0.3817809495131175,uncertain,Bot:10; PortScan:4; SSH-Patator:4
10.10.10.11,2026-05-11 10:00:00,108,20,20,0.18518518518518517,0.1945529580116272,0.9989331960678101,52,7,7,0.1346153846153846,56,13,13,0.23214285714285715,2,2,16,0.4444444444444444,0.0,1.0,0.5584315855751981,0.5958737646485424,0.37605989192455924,uncertain,Bot:9; PortScan:4; DoS Slowhttptest:2
10.10.10.17,2026-05-11 10:00:00,109,19,17,0.1743119266055046,0.17922431230545044,0.999977707862854,53,7,7,0.1320754716981132,56,12,10,0.21428571428571427,2,2,17,0.47706422018348627,0.0,1.0,0.5585344889976908,0.5841907802649907,0.3692911049068975,uncertain,Bot:6; PortScan:5; SSH-Patator:2
10.10.20.22,2026-05-11 10:00:00,150,21,19,0.14,0.15855880081653595,0.9999269247055054,60,8,8,0.13333333333333333,90,13,11,0.14444444444444443,2,4,14,0.4866666666666667,0.0,1.0,0.5466248544057211,0.5769515239951586,0.357639700204134,uncertain,Bot:5; Web Attack � Sql Injection:3; PortScan:3
10.10.20.23,2026-05-11 10:00:00,120,17,16,0.14166666666666666,0.1601739227771759,0.999977707862854,60,10,9,0.16666666666666666,60,7,7,0.11666666666666667,2,2,19,0.43333333333333335,0.0,1.0,0.556350474887424,0.5646933183215914,0.35337681402762733,uncertain,Bot:5; PortScan:4; Web Attack � Sql Injection:2
10.10.10.13,2026-05-11 10:00:00,108,13,13,0.12037037037037036,0.1504186987876892,0.9998708367347717,52,5,5,0.09615384615384616,56,8,8,0.14285714285714285,2,2,18,0.4444444444444444,0.0,1.0,0.558993827012869,0.5436536346163069,0.34052490261715024,uncertain,PortScan:3; Bot:3; DoS Slowhttptest:2
10.10.10.16,2026-05-11 10:00:00,64,13,12,0.203125,0.21706804633140564,0.9970099329948425,53,11,10,0.20754716981132076,11,2,2,0.18181818181818182,2,1,13,0.421875,0.0,1.0,0.5848394810703565,0.49688927612521433,0.33693746612830594,uncertain,SSH-Patator:4; Bot:4; Web Attack � XSS:3
114.114.114.114,2026-05-11 10:00:00,45,8,8,0.17777777777777778,0.18268424272537231,0.9999265670776367,22,4,4,0.18181818181818182,23,4,4,0.17391304347826086,2,1,7,0.37777777777777777,0.0,0.75,0.5499918737194756,0.5056748287833255,0.32090052928037693,uncertain,Bot:4; PortScan:2; Web Attack � XSS:1
10.10.10.12,2026-05-11 10:00:00,63,10,9,0.15873015873015872,0.1698600798845291,0.99994957447052,52,8,7,0.15384615384615385,11,2,2,0.18181818181818182,2,1,18,0.42857142857142855,0.0,1.0,0.5663596147364313,0.47809447131373667,0.3078648978710102,uncertain,Bot:7; PortScan:2; FTP-Patator:1
104.16.132.229,2026-05-11 10:00:00,45,10,8,0.2222222222222222,0.18715709447860718,0.9998332858085632,22,6,5,0.2727272727272727,23,4,3,0.17391304347826086,2,1,8,0.5111111111111111,0.0,0.75,0.5504530599984255,0.41780715951885,0.3074701311075745,uncertain,Bot:2; PortScan:2; Web Attack � Sql Injection:2
10.10.10.14,2026-05-11 10:00:00,63,11,9,0.1746031746031746,0.18802346289157867,0.9999269247055054,52,9,8,0.17307692307692307,11,2,1,0.18181818181818182,2,1,23,0.6190476190476191,0.0,1.0,0.573374329163478,0.4618557103655555,0.29009957756660654,uncertain,Bot:4; PortScan:2; SSH-Patator:1
10.10.10.18,2026-05-11 10:00:00,64,10,9,0.15625,0.1984693706035614,0.9999123215675354,53,9,8,0.16981132075471697,11,1,1,0.09090909090909091,2,1,20,0.5,0.0,1.0,0.5781859983813088,0.43405709754336963,0.26439006992361763,uncertain,PortScan:3; Web Attack � Sql Injection:2; Web Attack � XSS:2
8.8.8.8,2026-05-11 10:00:00,44,6,4,0.13636363636363635,0.1385767161846161,0.9896999001502991,22,3,1,0.13636363636363635,22,3,3,0.13636363636363635,2,1,10,0.45454545454545453,0.0,0.36666666666666664,0.4226780587073528,0.39128772950533663,0.1486593305613055,uncertain,Web Attack � Sql Injection:2; Bot:2; DDoS:1
23.45.119.216,2026-05-11 10:00:00,23,6,5,0.2608695652173913,0.24864545464515686,0.9998484253883362,0,0,0,0.0,23,6,5,0.2608695652173913,0,1,0,0.391304347826087,0.0,0.23958333333333334,0.0,0.41686100785283076,0.14428319337143414,uncertain,PortScan:2; Web Attack � Sql Injection:1; FTP-Patator:1
52.84.217.72,2026-05-11 10:00:00,23,5,4,0.21739130434782608,0.1935301274061203,0.9654245376586914,0,0,0,0.0,23,5,4,0.21739130434782608,0,1,0,0.4782608695652174,0.0,0.19166666666666668,0.0,0.39566862669543945,0.11581912605442862,uncertain,SSH-Patator:2; Bot:2; DDoS:1
61.135.169.121,2026-05-11 10:00:00,44,4,3,0.09090909090909091,0.15047520399093628,0.9407738447189331,22,3,2,0.13636363636363635,22,1,1,0.045454545454545456,2,1,8,0.5454545454545454,0.0,0.27499999999999997,0.41983141140504315,0.3073358262127096,0.09521823281591588,uncertain,Web Attack � XSS:1; Bot:1; DoS Hulk:1
151.101.1.69,2026-05-11 10:00:00,22,3,3,0.13636363636363635,0.176289901137352,0.9867072701454163,0,0,0,0.0,22,3,3,0.13636363636363635,0,1,0,0.36363636363636365,0.0,0.13749999999999998,0.0,0.33688843286398684,0.08423582755706527,uncertain,Bot:2; FTP-Patator:1
1.1.1.1,2026-05-11 10:00:00,22,3,3,0.13636363636363635,0.16161927580833435,0.9407594203948975,0,0,0,0.0,22,3,3,0.13636363636363635,0,1,0,0.6363636363636364,0.0,0.13749999999999998,0.0,0.34621347523096835,0.08056817122481086,uncertain,Bot:2; SSH-Patator:1
10.10.20.21,2026-05-11 11:00:00,45,12,11,0.26666666666666666,0.25728002190589905,0.9991750121116638,15,4,4,0.26666666666666666,30,8,7,0.26666666666666666,1,2,8,0.4888888888888889,0.0,0.75,0.5434973005453746,0.5553604057573137,0.3851533388098081,uncertain,Bot:5; SSH-Patator:2; PortScan:1
10.10.20.24,2026-05-11 11:00:00,75,14,14,0.18666666666666668,0.1975344568490982,0.9999748468399048,15,3,3,0.2,60,11,11,0.18333333333333332,1,4,8,0.5066666666666667,0.0,1.0,0.5310100205739339,0.5783846741734129,0.3604669475456079,uncertain,Bot:8; PortScan:3; DoS GoldenEye:2
10.10.20.22,2026-05-11 11:00:00,75,13,13,0.17333333333333334,0.18117277324199677,0.9982669949531555,15,3,3,0.2,60,10,10,0.16666666666666666,1,4,6,0.48,0.0,1.0,0.498429704507192,0.5855396513144175,0.34870985997716586,uncertain,Bot:5; SSH-Patator:2; DoS GoldenEye:2
10.10.20.23,2026-05-11 11:00:00,45,9,9,0.2,0.19913451373577118,0.9999858736991882,15,4,4,0.26666666666666666,30,5,5,0.16666666666666666,1,2,8,0.5555555555555556,0.0,0.75,0.5661518339316051,0.5224647347132365,0.32728362843394276,uncertain,PortScan:4; Bot:4; DoS Hulk:1
8.8.8.8,2026-05-11 11:00:00,15,5,5,0.3333333333333333,0.34168264269828796,0.9991750121116638,15,5,5,0.3333333333333333,0,0,0,0.0,1,0,6,0.6666666666666666,0.0,0.15625,0.429560286005338,0.0,0.17161857734123864,uncertain,Bot:2; Web Attack � XSS:1; DoS Hulk:1
151.101.1.69,2026-05-11 11:00:00,15,4,4,0.26666666666666666,0.288241446018219,0.9591190218925476,15,4,4,0.26666666666666666,0,0,0,0.0,1,0,10,0.3333333333333333,0.0,0.125,0.3941254232327144,0.0,0.1410186948378881,uncertain,Bot:4
114.114.114.114,2026-05-11 11:00:00,15,3,3,0.2,0.1987128108739853,0.9999858736991882,15,3,3,0.2,0,0,0,0.0,1,0,8,0.4666666666666667,0.0,0.09375,0.3649506457646688,0.0,0.09846726521849633,uncertain,DoS Hulk:1; PortScan:1; Bot:1
104.16.132.229,2026-05-11 11:00:00,15,3,2,0.2,0.15875692665576935,0.9452258348464966,15,3,2,0.2,0,0,0,0.0,1,0,5,0.13333333333333333,0.0,0.0625,0.35907957434654236,0.0,0.08359548166394234,uncertain,Bot:2
1.1.1.1,2026-05-11 11:00:00,15,2,2,0.13333333333333333,0.14603157341480255,0.9459556341171265,15,2,2,0.13333333333333333,0,0,0,0.0,1,0,7,0.4666666666666667,0.0,0.0625,0.34445244987805684,0.0,0.06708081002036731,uncertain,DoS Hulk:1; Bot:1
61.135.169.121,2026-05-11 11:00:00,15,2,2,0.13333333333333333,0.12896963953971863,0.9128082394599915,15,2,2,0.13333333333333333,0,0,0,0.0,1,0,9,0.5333333333333333,0.0,0.0625,0.3308322223027547,0.0,0.06281532655159633,uncertain,Bot:2
23.45.119.216,2026-05-11 11:00:00,15,1,1,0.06666666666666667,0.07569976150989532,0.9370569586753845,15,1,1,0.06666666666666667,0,0,0,0.0,1,0,4,0.4666666666666667,0.0,0.03125,0.36288403133551284,0.0,0.03323483621080717,uncertain,Web Attack � XSS:1
52.84.217.72,2026-05-11 11:00:00,15,0,0,0.0,0.016977716237306595,0.11029881238937378,15,0,0,0.0,0,0,0,0.0,1,0,7,0.7333333333333333,0.0,0.0,0.0,0.0,0.004244429059326649,uncertain,BENIGN
