src_ip,dst_ip,src_port,protocol,timestamp,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.10.12,151.101.1.69,20017,6,2026-05-11 09:03:24,443,2002043,2,0,74,0,37,37,37.0,0.0,0,0,0.0,0.0,36.96224307,0.998979542,2002043.0,0.0,2002043,2002043,2002043,2002043.0,0.0,2002043,2002043,0,0.0,0.0,0,0,1,0,0,0,64,0,0.998979542,0.0,37,37,37.0,0.0,0.0,0,1,0,0,1,1,0,0,0,55.5,37.0,0.0,64,0,0,0,0,0,0,2,74,0,0,32832,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.13,61.135.169.121,20018,6,2026-05-11 09:03:36,443,546359,49,63,1111,107438,259,0,22.6734693878,52.2686919337,4230,0,1705.3650793651,938.3005623,198677.060321144,204.9934200773,4922.1531531532,16648.4281241084,115836,2,546359,11382.4791666667,24139.3311881734,115836,19,495227,7987.5322580645,28066.8134669304,165975,2,0,0,0,0,992,1272,89.6846212838,115.3087987935,0,4230,960.610619469,1092.5449928103,1193654.56131479,0,0,0,1,0,0,0,0,1,969.1875,22.6734693878,1705.3650793651,992,0,0,0,0,0,0,49,1111,63,107438,8192,123,48,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.14,1.1.1.1,20019,6,2026-05-11 09:03:48,53,181,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1790055.249,22099.44751,60.33333333,63.40609855,129,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,11049.72376,11049.72376,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.15,104.16.132.229,20020,6,2026-05-11 09:04:00,443,301807,15,11,976,7408,469,0,65.0666666667,134.3489415486,1586,0,673.4545454545,745.2994517154,27779.3424274454,86.1477699324,12072.28,24983.9572401304,93572,2,301807,21557.6428571429,31130.9309223705,95476,4,240504,24050.4,39500.8200651863,94357,2,0,0,0,0,492,360,49.7006364995,36.447133433,0,1586,310.5185185185,563.5217810527,317556.797720798,0,0,0,1,0,0,0,0,0,322.4615384615,65.0666666667,673.4545454545,492,0,0,0,0,0,0,15,976,11,7408,65535,357,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.16,52.84.217.72,20021,6,2026-05-11 09:04:12,443,5485757,7,5,376,166,230,0,53.71428571,82.91102517,85,0,33.2,40.4561491,98.80131402,2.187482967,498705.1818,1558726.706,5196719,1,5485757,914292.8333,2144138.416,5289979,4,195600,48900.0,53796.07284,97091,3,0,0,0,0,152,112,1.276031731,0.911451236,0,230,41.69230769,65.12985057,4241.897436,0,0,0,1,0,0,0,0,0,45.16666667,53.71428571,33.2,152,0,0,0,0,0,0,7,376,5,166,8192,4395,6,20,289034.0,0.0,289034,289034,5196719.0,0.0,5196719,5196719,BENIGN
10.10.10.17,114.114.114.114,20022,6,2026-05-11 09:04:24,443,117302124,30,28,1097,18722,374,0,36.56666667,99.76444095,1512,0,668.6428571,705.4512196,168.9568724,0.4944497,2057932.0,4034778.486,10200000,8,117000000,4044900.828,4946614.749,10200000,17,114000000,4214254.704,5070382.703,10200000,47,0,0,0,0,968,904,0.255749845,0.238699855,0,1512,335.9152542,581.7102398,338386.803,0,0,0,1,0,0,0,0,0,341.7068966,36.56666667,668.6428571,968,0,0,0,0,0,0,30,1097,28,18722,29200,126,5,32,167047.0,450836.117,1526369,30964,10200000.0,71211.78891,10200000,10000000,BENIGN
10.10.10.18,23.45.119.216,20023,6,2026-05-11 09:04:36,53,107992,1,1,51,159,51,51,51.0,0.0,159,159,159.0,0.0,1944.588488,18.51989036,107992.0,0.0,107992,107992,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,20,9.259945181,9.259945181,51,159,87.0,62.35382907,3888.0,0,0,0,0,0,0,0,0,1,130.5,51.0,159.0,44,0,0,0,0,0,0,1,51,1,159,-1,-1,0,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.11,8.8.8.8,20024,6,2026-05-11 09:04:48,63878,10061932,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,139.0389043,0.596306952,2012386.4,4484620.773,10000000,4,0,0.0,0.0,0,0,10000000,2511432.5,5015521.034,10000000,4,1,0,0,0,20,112,0.099384492,0.49692246,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,27221.0,0.0,27221,27221,10000000.0,0.0,10000000,10000000,BENIGN
10.10.10.12,151.101.1.69,20025,6,2026-05-11 09:05:00,53,143,2,2,74,138,37,37,37.0,0.0,69,69,69.0,0.0,1482517.48251748,27972.027972028,47.6666666667,77.3649360714,137,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13986.013986014,13986.013986014,37,69,49.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,62.25,37.0,69.0,40,0,0,0,0,0,0,2,74,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.13,61.135.169.121,20026,6,2026-05-11 09:05:12,80,5532575,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.722990651,1844191.667,3162549.985,5495929,68,5532575,2766287.5,3860296.03,5495929,36646,0,0.0,0.0,0,0,0,0,0,0,104,40,0.542242988,0.180747663,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.14,1.1.1.1,20027,6,2026-05-11 09:05:24,443,90066635,3,3,18,0,6,6,6.0,0.0,0,0,0.0,0.0,0.1998520318,0.0666173439,18013327.0,24633883.648921,44999177,23206,90043429,45021714.5,980.7571055057,45022408,45021021,90043226,45021613.0,1088.9444430273,45022383,45020843,0,0,0,0,60,96,0.033308672,0.033308672,0,6,3.4285714286,3.2071349029,10.2857142857,0,0,0,0,1,0,0,0,1,4.0,6.0,0.0,60,0,0,0,0,0,0,3,18,3,0,256,62,2,20,23320.0,125.8650070512,23409,23231,44998394.5,1106.622112557,44999177,44997612,BENIGN
10.10.10.15,104.16.132.229,20028,6,2026-05-11 09:05:36,443,118125856,23,22,1575,20767,517,0,68.4782608696,152.8662129163,2796,0,943.9545454545,979.8291142202,189.137253744,0.3809496204,2684678.54545455,12325524.0042488,58587993,2,118125856,5369357.09090909,17203855.0908832,58588084,2,118090862,5623374.38095238,17604424.5397868,58622984,49,0,0,0,0,744,712,0.1947075837,0.1862420366,0,2796,485.6956521739,810.1441536902,656333.549758454,0,0,0,1,0,0,0,0,0,496.4888888889,68.4782608696,943.9545454545,744,0,0,0,0,0,0,23,1575,22,20767,29200,122,7,32,524501.5,638526.615799608,976008,72995,58520865.0,94933.3280149811,58587993,58453737,BENIGN
10.10.10.16,52.84.217.72,20029,6,2026-05-11 09:05:48,80,5112487,4,2,12,0,6,0,3.0,3.464101615,0,0,0.0,0.0,2.347194232,1.173597116,1022497.4,1772083.253,4099614,48,5112487,1704162.333,2130283.119,4099614,22221,990697,990697.0,0.0,990697,990697,0,0,0,0,104,64,0.782398077,0.391199039,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,104,0,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.17,114.114.114.114,20030,6,2026-05-11 09:06:00,443,30230,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,99.239166391,15115.0,21370.1811410198,30226,4,30230,15115.0,21370.1811410198,30226,4,0,0.0,0.0,0,0,0,0,0,0,96,0,99.239166391,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,33300,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.18,23.45.119.216,20031,6,2026-05-11 09:06:12,443,5487837,40,48,1106,81630,517,0,27.65,106.8525344,4344,0,1700.625,949.183336,15076.24953,16.03546169,63078.58621,522681.9499,4876706,1,610974,15666.0,36212.8447,122353,1,5369477,114244.1915,710502.0509,4876706,2,0,0,0,0,1288,1544,7.288846225,8.74661547,0,4344,929.6179775,1090.921269,1190109.216,0,0,0,1,0,0,0,0,1,940.1818182,27.65,1700.625,1288,0,0,0,0,0,0,40,1106,48,81630,29200,252,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.11,8.8.8.8,20032,6,2026-05-11 09:06:24,53,119854,2,2,76,246,38,38,38.0,0.0,123,123,123.0,0.0,2686.602032,33.37393829,39951.33333,69192.54301,119848,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,16.68696915,16.68696915,38,123,72.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,90.0,38.0,123.0,40,0,0,0,0,0,0,2,76,2,246,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.12,151.101.1.69,20033,6,2026-05-11 09:06:36,53,114475,2,2,68,324,34,34,34.0,0.0,162,162,162.0,0.0,3424.328456,34.9421271,38158.33333,66047.14241,114423,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,40,17.47106355,17.47106355,34,162,85.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,106.5,34.0,162.0,64,0,0,0,0,0,0,2,68,2,324,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.13,61.135.169.121,20034,6,2026-05-11 09:06:48,58630,231,2,1,37,6,31,6,18.5,17.67766953,6,6,6.0,0.0,186147.1861,12987.01299,115.5,44.54772721,147,84,231,231.0,0.0,231,231,0,0.0,0.0,0,0,1,0,0,0,40,20,8658.008658,4329.004329,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6.0,40,0,0,0,0,0,0,2,37,1,6,946,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.14,1.1.1.1,20035,6,2026-05-11 09:07:00,443,185,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,64864.86486,10810.81081,185.0,0.0,185,185,185,185.0,0.0,185,185,0,0.0,0.0,0,0,0,0,0,0,40,0,10810.81081,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.15,104.16.132.229,20036,6,2026-05-11 09:07:12,34936,5190163,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,8.0922314,1.348705233,865027.1667,2113569.356,5179327,274,0,0.0,0.0,0,0,5181231,1036246.2,2316052.589,5179327,274,0,0,0,0,20,120,0.192672176,1.156033057,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,10836.0,0.0,10836,10836,5179327.0,0.0,5179327,5179327,BENIGN
10.10.10.16,52.84.217.72,20037,6,2026-05-11 09:07:24,53,175,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,1051428.571,22857.14286,58.33333333,89.94628026,162,1,1,1.0,0.0,1,1,12,12.0,0.0,12,12,0,0,0,0,64,64,11428.57143,11428.57143,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.17,114.114.114.114,20038,6,2026-05-11 09:07:36,80,8485552,54,78,1340,123583,339,0,24.81481481,88.56424469,2896,0,1584.397436,907.926385,14721.84721,15.55585305,64775.20611,712819.7182,8160699,2,324853,6129.301887,11635.34056,57141,2,8463216,109911.8961,933826.0121,8197511,46,0,0,0,0,1736,2504,6.363758068,9.192094987,0,2896,939.2706767,1038.612406,1078715.729,0,0,0,1,0,0,0,0,1,946.3863636,24.81481481,1584.397436,1736,0,0,0,0,0,0,54,1340,78,123583,29200,149,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.18,23.45.119.216,20039,6,2026-05-11 09:07:48,49402,99827285,7,9,11606,366,5792,0,1658.0,2119.303895,354,0,40.66666667,117.5287199,119.9271321,0.160276822,6655152.333,25700000.0,99700000,0,99800000,16600000.0,40700000.0,99700000,46,99700000,12500000.0,35200000.0,99700000,0,1,0,0,0,232,272,0.07012111,0.090155712,0,5792,704.8823529,1538.472168,2366896.61,0,1,0,0,1,1,0,0,1,748.9375,1658.0,40.66666667,232,0,0,0,0,0,0,7,11606,9,366,235,229,4,32,20613.0,0.0,20613,20613,99700000.0,0.0,99700000,99700000,BENIGN
10.10.10.11,8.8.8.8,20040,6,2026-05-11 09:08:00,80,115598415,18,15,874,1492,437,0,48.55555556,141.3174242,746,0,99.46666667,262.4918684,20.46740866,0.285471042,3612450.469,4771017.235,10000000,28,116000000,6799906.765,4643543.304,10000000,381,111000000,7925705.143,4214364.404,10000000,20173,0,0,0,0,584,488,0.155711478,0.129759565,0,746,69.58823529,200.7806156,40312.85561,0,0,0,1,0,0,0,0,0,71.6969697,48.55555556,99.46666667,584,0,0,0,0,0,0,18,874,15,1492,29200,349,2,32,78511.18182,136482.1447,490018,37089,10000000.0,4328.090412,10000000,9997934,BENIGN
10.10.10.12,151.101.1.69,20041,6,2026-05-11 09:08:12,80,55014,3,4,439,860,439,0,146.3333333,253.4567682,860,0,215.0,430.0,23612.17145,127.2403388,9169.0,11517.66935,23863,4,30835,15417.5,11201.27852,23338,7497,31734,10578.0,18048.62643,31418,4,0,0,0,0,104,136,54.53157378,72.70876504,0,860,162.375,321.0242258,103056.5536,0,0,0,1,0,0,0,0,1,185.5714286,146.3333333,215.0,104,0,0,0,0,0,0,3,439,4,860,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.13,61.135.169.121,20042,6,2026-05-11 09:08:24,58928,231,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,160173.1602,12987.01299,115.5,88.38834765,178,53,231,231.0,0.0,231,231,0,0.0,0.0,0,0,1,0,0,0,64,20,8658.008658,4329.004329,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
