 Label, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
DoS Hulk,0.0012207217517357,0.827163990843301,4.095414046360088e-05,1.712786292228746e-05,2.8449612403100776e-05,1.769005477020985e-05,0.0147864625302175,0.0,0.0061775597555384,0.0162871395348655,0.5189964157706093,0.0,0.399793121282648,0.538688114413397,0.1119211494477623,0.333333358519795,0.0590832418159821,0.3124990360805086,0.825833352201387,1.2499998541666836e-07,0.8258333333333333,0.0916666666666666,0.3900574162247258,0.8258333333333333,1.0833332250000109e-07,0.0012370083333333,0.0003092520833333,0.0007851371881685,0.0011347833333333,5.250000000000001e-07,0.0,0.0,0.0,0.0,0.9998558339582754,0.9945920883140678,3.3581949e-08,2.51864615e-08,0.0,0.4083803384367446,0.2240314640506862,0.5347489859095867,0.2857944040178571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.204828767149386,0.0061775597555384,0.399793121282648,0.9998558339582754,0.0,0.0,0.0,0.0,0.0,0.0,4.095414046360088e-05,2.851517963242302e-05,1.712786292228746e-05,1.769005477020985e-05,0.00384521484375,0.00360107421875,4.682590596421564e-06,0.9999998025595728,0.0002923454545454,0.0,0.0002923454545454,0.0002923454545454,0.8258333333333333,0.0,0.8258333333333333,0.8258333333333333
PortScan,0.0096284428168154,2.4999997708333545e-07,0.0,3.425572584457492e-06,0.0,9.153974007870556e-09,0.0,0.0,0.0,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1120724447583619,0.3529411764666667,2.499999729166696e-07,0.0,2.499999729166696e-07,2.58333303194448e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558250188622,0.9945919512236872,0.0196078431366666,0.029411764705,0.0,0.0002417405318291,0.0005993150685188,0.0007321325625326,5.357142857142858e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0007705479452714,0.0,0.0010343935867597,0.9998558250188622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425572584457492e-06,9.153974007870556e-09,0.4455718994140625,1.52587890625e-05,0.0,0.9999998174607372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bot,0.1232928969253071,0.0083326075695109,9.100920103022416e-06,1.0276717753372477e-05,0.0,2.7461922023611672e-08,0.0,0.0,0.0,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119211054896227,0.3333343334333433,0.0016666081527841,0.0032181736217255,0.0041602745493035,3.941666206805609e-06,0.008328675,0.0041643375,5.675045869995673e-06,0.0041671666666666,0.0041616079171725,0.0083263083333333,0.0041631541666666,1.6836271861406026e-06,0.0041639916666666,0.0041623166666666,0.0,0.0,0.0,0.0,0.9998558266329228,0.9945919882751416,1.00010001e-06,1.500150015e-06,0.0,0.0002417405318291,0.00077054794511,0.0006778230421284,4.591836736607143e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0007705479452714,0.0,0.0010343935867597,0.9998558266329228,0.0,0.0,0.0,0.0,0.0,0.0,9.100920103022416e-06,0.0,1.0276717753372477e-05,2.7461922023611672e-08,0.1250152587890625,1.52587890625e-05,0.0,0.9999997951089906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.8200725331600178,1.8201840206044832e-05,2.3979008091202447e-05,2.627906976744186e-05,1.769005477020985e-05,0.0131748589846897,0.0,0.0114124945892508,0.0203391043911439,0.2229902713773681,0.0,0.2855665151280062,0.258947110178184,0.1119211497726268,0.3333333536567397,0.0745521457151842,0.350234768739287,0.820000019499998,2.416666384722255e-07,0.8200000000000001,0.205,0.5815401478259549,0.8200000000000001,1.5583331775000156e-06,0.8200000000000001,0.1366666666666666,0.4762016801859893,0.8200000000000001,2.75e-07,0.0,0.0,0.0,0.0,0.9998558282469836,0.9945921475963944,1.6936172e-08,3.5565961e-08,0.0,0.1754633360193392,0.2752239199390078,0.3628171744842428,0.1315616935714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.2555650685150312,0.0114124945892508,0.2855665151280062,0.9998558282469836,0.0,0.0,0.0,0.0,0.0,0.0,1.8201840206044832e-05,2.633963459234715e-05,2.3979008091202447e-05,1.769005477020985e-05,1.52587890625e-05,0.00360107421875,9.365181192843128e-06,0.9999997802078264,0.0001179636363636,0.0,0.0001179636363636,0.0001179636363636,0.8200000000000001,0.0,0.8200000000000001,0.8200000000000001
DoS Hulk,0.0012207217517357,0.9725516775160964,4.095414046360088e-05,2.055343550674496e-05,2.62015503875969e-05,1.769005477020985e-05,0.0136180499597099,0.0,0.0056894147067356,0.0150001448594443,0.2965693804403482,0.0,0.3331609344022067,0.2661499140153456,0.1119211416158707,0.3333333561827337,0.0648368785343381,0.3066028278525745,0.8416666838194428,1.2499998541666836e-07,0.975,0.1083333333333333,0.3936033927358596,0.8416666666666667,1.0833332250000109e-07,0.0003449833333333,6.899666666666667e-05,0.0001597619200701,0.0002597416666666,3.833333333333334e-07,0.0,0.0,0.0,0.0,0.9998558342065924,0.9945921179552312,2.8561750333333337e-08,2.57055755e-08,0.0,0.2333601933924254,0.2103419621451345,0.3254067280654616,0.1058295227232142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1915614298109213,0.0056894147067356,0.3331609344022067,0.9998558342065924,0.0,0.0,0.0,0.0,0.0,0.0,4.095414046360088e-05,2.626193655520158e-05,2.055343550674496e-05,1.769005477020985e-05,0.0041961669921875,0.00360107421875,4.682590596421564e-06,0.9999998025595728,9.10909090909091e-06,0.0,9.10909090909091e-06,9.10909090909091e-06,0.4858333333333333,0.7776332899869961,0.8416666666666667,0.1333333333333333
DoS Hulk,0.0012207217517357,0.0001208666555872,4.550460051511208e-06,6.851145168914984e-06,9.302325581395348e-07,0.0,0.0002417405318291,0.0025806451612903,0.001009955273385,0.0,0.0,0.0,0.0,0.0,0.1119214528731561,0.3333793389,4.0361106735880105e-05,9.665994044409644e-05,0.0001192333204163,5.249999387500071e-07,1.6333333333333333e-06,1.6333333333333333e-06,0.0,1.6333333333333333e-06,1.7333331600000174e-06,0.00012035,0.00012035,0.0,0.00012035,0.00012035,0.0,0.0,0.0,0.0,0.9998558250188622,0.9945919919802868,4.6005566666666665e-05,6.900834999999998e-05,0.0,0.0002417405318291,0.0010787671233338,0.0006945619340547,4.821428571428572e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0011558219179071,0.001009955273385,0.0,0.9998558250188622,0.0,0.0,0.0,0.0,0.0,0.0,4.550460051511208e-06,9.323764457468016e-07,6.851145168914984e-06,0.0,1.52587890625e-05,0.00360107421875,4.682590596421564e-06,0.9999997802078264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PortScan,0.0157625696192874,6.333332752777831e-07,0.0,3.425572584457492e-06,0.0,9.153974007870556e-09,0.0,0.0,0.0,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119619374336363,0.338624338625,6.333332647222297e-07,0.0,6.333332647222297e-07,6.416665918055643e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558250188622,0.9945919512236872,0.00529100529,0.007936507935,0.0,0.0002417405318291,0.0005993150685188,0.0007321325625326,5.357142857142858e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0007705479452714,0.0,0.0010343935867597,0.9998558250188622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425572584457492e-06,9.153974007870556e-09,0.4455718994140625,1.52587890625e-05,0.0,0.9999998174607372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PortScan,0.1224078736552986,4.833332890277819e-07,0.0,3.425572584457492e-06,0.0,9.153974007870556e-09,0.0,0.0,0.0,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119782732990137,0.34074074074,4.833332809722279e-07,0.0,4.833332809722279e-07,4.916666093055623e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558250188622,0.9945919512236872,0.0074074074066666,0.0111111111099999,0.0,0.0002417405318291,0.0005993150685188,0.0007321325625326,5.357142857142858e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0007705479452714,0.0,0.0010343935867597,0.9998558250188622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425572584457492e-06,9.153974007870556e-09,0.4455718994140625,1.52587890625e-05,0.0,0.9999998174607372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.0012639415508053,9.100920103022416e-06,2.3979008091202447e-05,2.565891472868217e-05,1.769005477020985e-05,0.0133360193392425,0.0,0.0185719552994139,0.0268192185483068,0.2965693804403482,0.0,0.2855665151280062,0.2584887120534588,0.1119548183634562,0.3333443228273767,0.0001405342440254,0.0005375815349622,0.0011500165420815,4.916666093055623e-07,0.0001085416666666,5.4270833333333336e-05,9.17284660241022e-05,0.0001,8.641665802500087e-06,0.00126205,0.0002103416666666,0.0006571335014416,0.0011499083333333,3.75e-07,0.0,0.0,0.0,0.0,0.9998558270053984,0.9945921475963944,6.593696426666667e-06,2.307793749e-05,0.0,0.2333601933924254,0.324883250270757,0.3857165533685943,0.1486929358928571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0128205128205128,0.3063184931769108,0.0185719552994139,0.2855665151280062,0.9998558270053984,0.0,0.0,0.0,0.0,0.0,0.0,9.100920103022416e-06,2.5718050295182614e-05,2.3979008091202447e-05,1.769005477020985e-05,0.4455718994140625,0.00360107421875,4.682590596421564e-06,0.9999998025595728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DoS Hulk,0.0012207217517357,0.7138865178937359,2.275230025755604e-05,2.7404580675659937e-05,2.503875968992248e-05,1.769005477020985e-05,0.0122884770346494,0.0,0.0090615431467546,0.0172730988238679,0.2224270353302611,0.0,0.249870700801655,0.2110374372121318,0.1119211574275699,0.3333333605707795,0.0549144466176016,0.2794802700040775,0.7116666979027745,1.1666665305555718e-07,0.7125,0.1425,0.4515210090843795,0.7116666666666667,9.9999990000001e-08,0.7141666666666667,0.1016666666666666,0.3826197579603844,0.7116666666666667,3.916666666666667e-07,0.0,0.0,0.0,0.0,0.9998558288677762,0.9945921772375578,2.334638233333333e-08,4.6692765e-08,0.0,0.1750201450443191,0.2382077625572863,0.30078159849876,0.0904182937946428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.2187622309348255,0.0090615431467546,0.249870700801655,0.9998558288677762,0.0,0.0,0.0,0.0,0.0,0.0,2.275230025755604e-05,2.509646599801808e-05,2.7404580675659937e-05,1.769005477020985e-05,1.52587890625e-05,0.00360107421875,1.4047771789264692e-05,0.9999997802078264,9.093636363636364e-05,0.0,9.093636363636364e-05,9.093636363636364e-05,0.7116666666666667,0.0,0.7116666666666667,0.7116666666666667
PortScan,0.5275349050125887,0.6134552437666028,4.550460051511208e-06,6.851145168914984e-06,0.0,1.8307948015741112e-08,0.0,0.0,0.0,0.0,0.0003072196620583,0.0020718232044198,0.0010343935867597,0.0,0.1119210978400562,0.333333342389505,0.2041667528819351,0.5011776993744007,0.6133333752222178,1.4999998250000205e-07,0.6133333333333334,0.6133333333333334,0.0,0.6133333333333334,0.6133333719999962,0.6133333333333334,0.6133333333333334,0.0,0.6133333333333334,0.6133333333333334,0.0,0.0,0.0,0.0,0.9998558262604472,0.9945919697494144,9.056171666666668e-09,1.35842575e-08,0.0,0.0002417405318291,0.0007191780822225,0.0006945619340547,4.821428571428572e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0007705479452714,0.0,0.0010343935867597,0.9998558262604472,0.0,0.0,0.0,0.0,0.0,0.0,4.550460051511208e-06,0.0,6.851145168914984e-06,1.8307948015741112e-08,0.4455718994140625,1.52587890625e-05,0.0,0.9999998174607372,1.8181818181818186e-07,0.0,1.8181818181818186e-07,1.8181818181818186e-07,0.6133333333333334,0.0,0.6133333333333334,0.6133333333333334
SSH-Patator,0.0003356984817273,7.333332661111174e-07,0.0,3.425572584457492e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119210977701543,0.3377777777783333,7.333332538888975e-07,0.0,7.333332538888975e-07,7.416665801388989e-07,0.0,0.0,0.0,0.0,9.9999990000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998558247705452,0.9945919623391236,0.0044444444433333,0.0066666666649999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.9998558247705452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.425572584457492e-06,0.0,0.00396728515625,0.0037841796875,0.0,0.9999998025595728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
