node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
172.16.50.60,2026-05-10 15:00:00,50,9,7,0.18,0.18025916814804077,0.9966071248054504,26,4,3,0.15384615384615385,24,5,4,0.20833333333333334,8,8,7,0.36,0.0,0.7291666666666667,0.5234441406451739,0.5819380342960359,0.2867238465241897,uncertain,Bot:3; DoS Hulk:2; PortScan:1
1.1.1.1,2026-05-10 15:00:00,22,6,6,0.2727272727272727,0.24068015813827515,0.9758970737457275,8,3,3,0.375,14,3,3,0.21428571428571427,3,4,6,0.4090909090909091,0.0,0.27499999999999997,0.4801354954640071,0.4171283902156921,0.2305637083657376,uncertain,Bot:4; DoS Hulk:1; Web Attack � Sql Injection:1
172.16.50.63,2026-05-10 15:00:00,16,4,3,0.25,0.21183374524116516,0.9737535119056702,12,2,1,0.16666666666666666,4,2,2,0.5,8,4,5,0.375,0.0,0.1,0.37331925431887303,0.5535445958375931,0.16233343631029126,uncertain,Bot:2; DoS Hulk:1; FTP-Patator:1
172.16.50.62,2026-05-10 15:00:00,43,6,6,0.13953488372093023,0.13514670729637146,0.9731189608573914,26,6,6,0.23076923076923078,17,0,0,0.0,8,8,11,0.37209302325581395,0.0,0.5375,0.5372278298322971,0.0,0.1288811535682789,uncertain,Bot:3; Web Attack � Sql Injection:1; SSH-Patator:1
8.8.8.8,2026-05-10 16:00:00,6,2,2,0.3333333333333333,0.3064895272254944,0.9963379502296448,4,0,0,0.0,2,2,2,1.0,2,1,4,0.8333333333333334,0.0,0.025,0.0,0.6723950505256654,0.14485154847304024,uncertain,PortScan:1; Bot:1
172.16.50.63,2026-05-10 16:00:00,34,4,4,0.11764705882352941,0.1258343905210495,0.9999857544898987,14,3,3,0.21428571428571427,20,1,1,0.05,8,8,6,0.5,0.0,0.2833333333333333,0.4300033153522582,0.387704771955808,0.10540467606163492,uncertain,PortScan:2; Web Attack � XSS:1; Bot:1
1.1.1.1,2026-05-10 16:00:00,6,1,1,0.16666666666666666,0.26312193274497986,0.9999857544898987,4,1,1,0.25,2,0,0,0.0,2,1,3,0.6666666666666666,0.0,0.0125,0.45077768862247464,0.0,0.0995044415195783,uncertain,Bot:1; PortScan:1
151.101.1.69,2026-05-10 16:00:00,5,1,1,0.2,0.2257668524980545,0.9398080706596375,4,0,0,0.0,1,1,1,1.0,2,1,3,0.8,0.0,0.010416666666666666,0.0,0.735603059331576,0.09676723395784696,uncertain,Web Attack � XSS:1
172.16.50.62,2026-05-10 16:00:00,7,0,0,0.0,0.11230723559856415,0.5159204006195068,0,0,0,0.0,7,0,0,0.0,0,7,0,0.42857142857142855,0.0,0.0,0.0,0.0,0.028076808899641037,uncertain,Bot:1
104.16.132.229,2026-05-10 16:00:00,5,0,0,0.0,0.044845473021268845,0.1946215033531189,3,0,0,0.0,2,0,0,0.0,2,1,2,0.8,0.0,0.0,0.0,0.0,0.011211368255317211,uncertain,BENIGN
61.135.169.121,2026-05-10 16:00:00,5,0,0,0.0,0.034307193011045456,0.1653934121131897,3,0,0,0.0,2,0,0,0.0,2,1,2,0.2,0.0,0.0,0.0,0.0,0.008576798252761364,uncertain,BENIGN
114.114.114.114,2026-05-10 16:00:00,5,0,0,0.0,0.019598031416535378,0.09356361627578735,4,0,0,0.0,1,0,0,0.0,2,1,2,0.2,0.0,0.0,0.0,0.0,0.004899507854133844,uncertain,BENIGN
52.84.217.72,2026-05-10 16:00:00,4,0,0,0.0,0.004664942622184753,0.01724708080291748,2,0,0,0.0,2,0,0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0011662356555461884,uncertain,BENIGN
23.45.119.216,2026-05-10 16:00:00,5,0,0,0.0,0.001120793865993619,0.0032862424850463867,3,0,0,0.0,2,0,0,0.0,2,1,2,0.2,0.0,0.0,0.0,0.0,0.00028019846649840474,uncertain,BENIGN
