node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
172.16.50.63,2026-05-10 15:00:00,16,7,6,0.4375,0.43800753355026245,0.9999818205833435,12,6,5,0.5,4,1,1,0.25,8,4,9,0.5625,0.0,0.2,0.5672008562088013,0.451886036992073,0.30325188338756565,uncertain,Bot:4; PortScan:1; DoS Hulk:1
172.16.50.60,2026-05-10 15:00:00,50,7,7,0.14,0.14320197701454163,0.9684157967567444,26,4,4,0.15384615384615385,24,3,3,0.125,8,8,10,0.52,0.0,0.7291666666666667,0.5468377517584042,0.49132127265135445,0.2608057025869688,uncertain,Bot:3; DDoS:2; SSH-Patator:2
1.1.1.1,2026-05-10 15:00:00,22,3,3,0.13636363636363635,0.18135952949523926,0.9999818205833435,8,1,1,0.125,14,2,2,0.14285714285714285,3,4,5,0.6363636363636364,0.0,0.13749999999999998,0.4073779940605164,0.41674456340926036,0.12300323464653709,uncertain,DoS Slowhttptest:1; Web Attack � XSS:1; PortScan:1
172.16.50.62,2026-05-10 15:00:00,43,4,3,0.09302325581395349,0.13248880207538605,0.9962895512580872,26,2,2,0.07692307692307693,17,2,1,0.11764705882352941,8,8,8,0.4883720930232558,0.0,0.26875,0.40998028104121864,0.38490618449800157,0.09999908725856028,uncertain,Bot:2; Web Attack � Brute Force:1; PortScan:1
114.114.114.114,2026-05-10 16:00:00,5,2,2,0.4,0.39645546674728394,0.9559252262115479,4,2,2,0.5,1,0,0,0.0,2,1,3,0.4,0.0,0.020833333333333332,0.5375919620196025,0.0,0.18041595002015434,uncertain,Web Attack � Sql Injection:1; SSH-Patator:1
172.16.50.63,2026-05-10 16:00:00,34,5,4,0.14705882352941177,0.13377398252487183,0.9999313354492188,14,2,1,0.14285714285714285,20,3,3,0.15,8,8,7,0.5588235294117647,0.0,0.2833333333333333,0.41595434787727537,0.43715059220790864,0.1411290698609098,uncertain,Web Attack � Sql Injection:1; DDoS:1; Bot:1
172.16.50.62,2026-05-10 16:00:00,7,2,2,0.2857142857142857,0.2705869972705841,0.9559252262115479,0,0,0,0.0,7,2,2,0.2857142857142857,0,7,0,0.2857142857142857,0.0,0.029166666666666667,0.0,0.4529380290281205,0.12661252312716983,uncertain,Web Attack � Sql Injection:1; SSH-Patator:1
151.101.1.69,2026-05-10 16:00:00,5,1,1,0.2,0.20833644270896912,0.9999313354492188,4,1,1,0.25,1,0,0,0.0,2,1,3,0.2,0.0,0.010416666666666666,0.45063387552897133,0.0,0.09240963151057562,uncertain,PortScan:1
52.84.217.72,2026-05-10 16:00:00,4,1,0,0.25,0.15862248837947845,0.6297486424446106,2,0,0,0.0,2,1,0,0.5,1,1,2,0.75,0.0,0.0,0.0,0.2,0.08965562209486962,uncertain,DDoS:1
104.16.132.229,2026-05-10 16:00:00,5,1,1,0.2,0.19509728252887726,0.9644126296043396,3,0,0,0.0,2,1,1,0.5,2,1,3,0.4,0.0,0.010416666666666666,0.0,0.5417541990677516,0.08909984146555265,uncertain,Web Attack � Sql Injection:1
61.135.169.121,2026-05-10 16:00:00,5,1,1,0.2,0.15464642643928528,0.7643985152244568,3,1,1,0.3333333333333333,2,0,0,0.0,2,1,3,1.0,0.0,0.010416666666666666,0.42508400380611416,0.0,0.07898712744315466,uncertain,Bot:1
1.1.1.1,2026-05-10 16:00:00,6,1,1,0.16666666666666666,0.1548088639974594,0.9241265654563904,4,1,1,0.25,2,0,0,0.0,2,1,3,0.5,0.0,0.0125,0.43181289136409756,0.0,0.07242617433269818,uncertain,SSH-Patator:1
8.8.8.8,2026-05-10 16:00:00,6,0,0,0.0,0.016381850466132164,0.03854328393936157,4,0,0,0.0,2,0,0,0.0,2,1,3,0.5,0.0,0.0,0.0,0.0,0.004095462616533041,uncertain,BENIGN
23.45.119.216,2026-05-10 16:00:00,5,0,0,0.0,0.0016224384307861328,0.004502415657043457,3,0,0,0.0,2,0,0,0.0,2,1,2,0.4,0.0,0.0,0.0,0.0,0.0004056096076965332,uncertain,BENIGN
