node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
172.16.50.60,2026-05-10 15:00:00,50,10,8,0.2,0.19651317596435547,0.9999294877052307,26,6,4,0.23076923076923078,24,4,4,0.16666666666666666,8,8,11,0.52,0.0,0.8333333333333334,0.5794542268300668,0.5961149245500564,0.3474616273244222,uncertain,Bot:2; FTP-Patator:2; PortScan:2
172.16.50.62,2026-05-10 15:00:00,43,7,7,0.16279069767441862,0.19411446154117584,0.9999879002571106,26,5,5,0.19230769230769232,17,2,2,0.11764705882352941,8,8,12,0.5116279069767442,0.0,0.6270833333333333,0.5304007631693131,0.4684718378618652,0.23395899756723648,uncertain,Bot:2; FTP-Patator:1; SSH-Patator:1
172.16.50.63,2026-05-10 15:00:00,16,4,2,0.25,0.1965658813714981,0.9942938089370728,12,3,1,0.25,4,1,1,0.25,8,4,6,0.4375,0.0,0.06666666666666667,0.4527401189009348,0.4255481670300165,0.17830813700954118,uncertain,SSH-Patator:1; DDoS:1; PortScan:1
1.1.1.1,2026-05-10 15:00:00,22,2,2,0.09090909090909091,0.12970617413520813,0.9998374581336975,8,2,2,0.25,14,0,0,0.0,3,4,4,0.4090909090909091,0.0,0.09166666666666666,0.4544671257336934,0.0,0.05633752838228689,uncertain,PortScan:1; Web Attack � XSS:1
61.135.169.121,2026-05-10 16:00:00,5,2,2,0.4,0.34042784571647644,0.9452685117721558,3,1,1,0.3333333333333333,2,1,1,0.5,2,1,2,0.6,0.0,0.020833333333333332,0.47095254460970554,0.47410888274510704,0.2664090447624525,uncertain,Web Attack � XSS:1; DDoS:1
172.16.50.63,2026-05-10 16:00:00,34,5,5,0.14705882352941177,0.15446799993515015,0.9999558925628662,14,2,2,0.14285714285714285,20,3,3,0.15,8,8,8,0.47058823529411764,0.0,0.35416666666666663,0.41281157675243557,0.4269599056243897,0.1662244492134794,uncertain,DDoS:2; PortScan:1; Web Attack � XSS:1
172.16.50.62,2026-05-10 16:00:00,7,2,2,0.2857142857142857,0.29541024565696716,0.9745821952819824,0,0,0,0.0,7,2,2,0.2857142857142857,0,7,0,0.2857142857142857,0.0,0.029166666666666667,0.0,0.4601070968877702,0.1328183352237656,uncertain,Web Attack � Sql Injection:1; Web Attack � XSS:1
52.84.217.72,2026-05-10 16:00:00,4,1,1,0.25,0.25407159328460693,0.9999558925628662,2,0,0,0.0,2,1,1,0.5,1,1,2,0.25,0.0,0.008333333333333333,0.0,0.5505098064740499,0.1137783149878184,uncertain,PortScan:1
23.45.119.216,2026-05-10 16:00:00,5,1,1,0.2,0.2659827768802643,0.9628222584724426,3,1,1,0.3333333333333333,2,0,0,0.0,2,1,3,0.2,0.0,0.010416666666666666,0.4746899396181106,0.0,0.10682121505339941,uncertain,Web Attack � Sql Injection:1
151.101.1.69,2026-05-10 16:00:00,5,1,1,0.2,0.20069189369678497,0.9745821952819824,4,1,1,0.25,1,0,0,0.0,2,1,4,0.8,0.0,0.010416666666666666,0.44429659048716225,0.0,0.09049849425752958,uncertain,Web Attack � XSS:1
104.16.132.229,2026-05-10 16:00:00,5,1,1,0.2,0.16049495339393616,0.7898522019386292,3,1,1,0.3333333333333333,2,0,0,0.0,2,1,3,0.4,0.0,0.010416666666666666,0.43144742548465725,0.0,0.08044925918181738,uncertain,Bot:1
8.8.8.8,2026-05-10 16:00:00,6,1,1,0.16666666666666666,0.11532967537641525,0.6715232133865356,4,1,1,0.25,2,0,0,0.0,2,1,3,0.3333333333333333,0.0,0.0125,0.3686620533466339,0.0,0.06255637717743714,uncertain,DDoS:1
114.114.114.114,2026-05-10 16:00:00,5,0,0,0.0,0.07043802738189697,0.34714382886886597,4,0,0,0.0,1,0,0,0.0,2,1,2,0.6,0.0,0.0,0.0,0.0,0.017609506845474243,uncertain,BENIGN
1.1.1.1,2026-05-10 16:00:00,6,0,0,0.0,0.07022377103567123,0.2931438684463501,4,0,0,0.0,2,0,0,0.0,2,1,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.01755594275891781,uncertain,BENIGN
