node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
10.10.10.13,2026-05-11 09:00:00,64,8,7,0.125,0.1341560184955597,0.9999383687973022,45,5,4,0.1111111111111111,19,3,3,0.15789473684210525,2,1,13,0.375,0.0,0.875,0.5291008022096422,0.49605144115916466,0.28327858795722327,uncertain,Bot:5; PortScan:2
10.10.10.11,2026-05-11 09:00:00,65,6,6,0.09230769230769231,0.12072040140628815,0.9999751448631287,46,5,5,0.10869565217391304,19,1,1,0.05263157894736842,2,1,12,0.5230769230769231,0.0,0.75,0.5081221350379612,0.3855258016209854,0.18161861249732103,uncertain,PortScan:2; Bot:2; SSH-Patator:2
1.1.1.1,2026-05-11 09:00:00,38,8,7,0.21052631578947367,0.2210979461669922,0.9992509484291077,0,0,0,0.0,38,8,7,0.21052631578947367,0,1,0,0.47368421052631576,0.0,0.5541666666666667,0.0,0.4578634453073779,0.1666505830329761,uncertain,Bot:3; Web Attack � Brute Force:2; Heartbleed:1
52.84.217.72,2026-05-11 09:00:00,37,7,7,0.1891891891891892,0.19619621336460114,0.9983258843421936,0,0,0,0.0,37,7,7,0.1891891891891892,0,1,0,0.4594594594594595,0.0,0.5395833333333333,0.0,0.4537787559256437,0.1543348078456548,uncertain,Bot:3; PortScan:1; DDoS:1
23.45.119.216,2026-05-11 09:00:00,37,7,7,0.1891891891891892,0.17786535620689392,0.9999313950538635,0,0,0,0.0,37,7,7,0.1891891891891892,0,1,0,0.35135135135135137,0.0,0.5395833333333333,0.0,0.43887899544094827,0.14975209355622798,uncertain,Bot:3; DDoS:2; DoS Slowhttptest:1
151.101.1.69,2026-05-11 09:00:00,38,6,6,0.15789473684210525,0.17275409400463104,0.9990817904472351,0,0,0,0.0,38,6,6,0.15789473684210525,0,1,0,0.4473684210526316,0.0,0.475,0.0,0.42441471271347575,0.1341424708695788,uncertain,Bot:2; SSH-Patator:2; Web Attack � Sql Injection:1
10.10.20.24,2026-05-11 09:00:00,15,2,2,0.13333333333333333,0.12969805300235748,0.9976856112480164,0,0,0,0.0,15,2,2,0.13333333333333333,0,2,0,0.4666666666666667,0.0,0.0625,0.0,0.3767511220773061,0.06299742991725604,uncertain,Bot:1; Web Attack � XSS:1
10.10.20.21,2026-05-11 09:00:00,15,1,1,0.06666666666666667,0.0755021944642067,0.9431847929954529,0,0,0,0.0,15,1,1,0.06666666666666667,0,2,0,0.4,0.0,0.03125,0.0,0.3644159899155299,0.03318544444938501,uncertain,SSH-Patator:1
10.10.20.23,2026-05-11 09:00:00,15,1,0,0.06666666666666667,0.06093782186508179,0.6051791906356812,0,0,0,0.0,15,1,0,0.06666666666666667,0,2,0,0.4,0.0,0.0,0.0,0.02666666666666667,0.028567788799603783,uncertain,BENIGN
10.10.20.22,2026-05-11 09:00:00,15,0,0,0.0,0.03971279785037041,0.30934852361679077,0,0,0,0.0,15,0,0,0.0,0,2,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.009928199462592602,uncertain,BENIGN
10.10.10.11,2026-05-11 10:00:00,108,22,20,0.2037037037037037,0.19497573375701904,0.9999871253967285,52,11,9,0.21153846153846154,56,11,11,0.19642857142857142,2,2,16,0.4537037037037037,0.0,1.0,0.5728197757504945,0.5640724521565748,0.39841324560856695,uncertain,Bot:9; PortScan:3; Web Attack � Sql Injection:2
10.10.20.22,2026-05-11 10:00:00,150,28,24,0.18666666666666668,0.1800789088010788,0.9999520778656006,60,12,10,0.2,90,16,14,0.17777777777777778,2,4,22,0.47333333333333333,0.0,1.0,0.5641882479190827,0.5663423389007175,0.3856863938669364,uncertain,Bot:9; PortScan:6; DDoS:5
10.10.20.21,2026-05-11 10:00:00,120,24,23,0.2,0.18911297619342804,0.9999862909317017,60,9,9,0.15,60,15,14,0.25,2,2,20,0.43333333333333335,0.0,1.0,0.5530570585860146,0.5751837113073894,0.38227824404835703,uncertain,Bot:12; DDoS:4; PortScan:3
10.10.10.15,2026-05-11 10:00:00,109,20,16,0.1834862385321101,0.16297075152397156,0.9999845027923584,53,8,7,0.1509433962264151,56,12,9,0.21428571428571427,2,2,12,0.5137614678899083,0.0,1.0,0.5449245878146344,0.5711721842251127,0.37272295445533943,uncertain,DDoS:7; Bot:6; PortScan:4
10.10.10.13,2026-05-11 10:00:00,108,18,15,0.16666666666666666,0.15408866107463837,0.9999520778656006,52,7,5,0.1346153846153846,56,11,10,0.19642857142857142,2,2,16,0.5092592592592593,0.0,1.0,0.5654785450605246,0.561605223928179,0.36224011398660827,uncertain,Bot:7; DDoS:4; PortScan:3
10.10.10.14,2026-05-11 10:00:00,63,12,10,0.19047619047619047,0.1887236386537552,0.9981600642204285,52,8,7,0.15384615384615385,11,4,3,0.36363636363636365,2,1,18,0.5873015873015873,0.0,1.0,0.5620723420447046,0.5898279017571247,0.3501799939125231,uncertain,Bot:4; DoS Hulk:2; SSH-Patator:2
10.10.20.24,2026-05-11 10:00:00,150,22,19,0.14666666666666667,0.15048860013484955,0.9999765753746033,60,13,11,0.21666666666666667,90,9,8,0.1,2,4,21,0.48,0.0,1.0,0.5666547374472474,0.5472607755661011,0.34695548336704574,uncertain,Bot:8; DoS Hulk:4; DDoS:3
10.10.10.17,2026-05-11 10:00:00,109,17,15,0.1559633027522936,0.16942062973976135,0.9989114999771118,53,4,4,0.07547169811320754,56,13,11,0.23214285714285715,2,2,8,0.42201834862385323,0.0,1.0,0.5487843032153148,0.5760670533040901,0.3461893274193613,uncertain,Bot:7; DDoS:3; DoS Hulk:3
10.10.20.23,2026-05-11 10:00:00,120,15,12,0.125,0.12562577426433563,0.9999793171882629,60,9,7,0.15,60,6,5,0.1,2,2,21,0.525,0.0,1.0,0.5390654041937419,0.5560014116764069,0.3364064435660839,uncertain,Bot:7; DDoS:3; Web Attack � XSS:2
10.10.10.18,2026-05-11 10:00:00,64,12,11,0.1875,0.20079150795936584,0.9999508857727051,53,10,9,0.18867924528301888,11,2,2,0.18181818181818182,2,1,15,0.5,0.0,1.0,0.5744179042192874,0.4448137559674003,0.329743331535296,uncertain,Bot:6; Web Attack � Sql Injection:2; PortScan:2
61.135.169.121,2026-05-11 10:00:00,44,9,7,0.20454545454545456,0.16982105374336243,0.9998721480369568,22,6,5,0.2727272727272727,22,3,2,0.13636363636363635,2,1,8,0.5681818181818182,0.0,0.6416666666666666,0.5224661947561032,0.39459438360098636,0.2445859452540224,uncertain,Bot:3; SSH-Patator:1; DoS Hulk:1
10.10.10.12,2026-05-11 10:00:00,63,7,7,0.1111111111111111,0.12786301970481873,0.9982873201370239,52,6,6,0.11538461538461539,11,1,1,0.09090909090909091,2,1,14,0.4444444444444444,0.0,0.875,0.5131336646966445,0.35665678571571,0.21817945442115416,uncertain,Bot:3; DDoS:2; PortScan:1
8.8.8.8,2026-05-11 10:00:00,44,9,6,0.20454545454545456,0.20017819106578827,0.9999871253967285,22,6,5,0.2727272727272727,22,3,1,0.13636363636363635,2,1,9,0.4318181818181818,0.0,0.5499999999999999,0.5001803091439333,0.4389028711752458,0.21780022958462888,uncertain,PortScan:3; Bot:1; DDoS:1
10.10.10.16,2026-05-11 10:00:00,64,6,6,0.09375,0.11876408010721207,0.9999765753746033,53,4,4,0.07547169811320754,11,2,2,0.18181818181818182,2,1,16,0.546875,0.0,0.75,0.49382506563978373,0.45386189005591654,0.21170752946076526,uncertain,Bot:2; SSH-Patator:1; PortScan:1
104.16.132.229,2026-05-11 10:00:00,45,6,6,0.13333333333333333,0.13627637922763824,0.952032208442688,22,5,5,0.22727272727272727,23,1,1,0.043478260869565216,2,1,10,0.4888888888888889,0.0,0.5625,0.47925255266102884,0.3356635880211125,0.16166986473444578,uncertain,Bot:2; Web Attack � XSS:2; DDoS:2
114.114.114.114,2026-05-11 10:00:00,45,5,5,0.1111111111111111,0.14505921304225922,0.9989114999771118,22,3,3,0.13636363636363635,23,2,2,0.08695652173913043,2,1,8,0.4666666666666667,0.0,0.46875,0.42256104584896204,0.35980448956074923,0.15781616950452615,uncertain,Web Attack � XSS:1; DDoS:1; FTP-Patator:1
23.45.119.216,2026-05-11 10:00:00,23,4,4,0.17391304347826086,0.24929459393024445,0.9779329299926758,0,0,0,0.0,23,4,4,0.17391304347826086,0,1,0,0.43478260869565216,0.0,0.19166666666666668,0.0,0.3743340876655302,0.12106459051154661,uncertain,Bot:3; Web Attack � Sql Injection:1; SSH-Patator:1
151.101.1.69,2026-05-11 10:00:00,22,3,3,0.13636363636363635,0.15747743844985962,0.9982873201370239,0,0,0,0.0,22,3,3,0.13636363636363635,0,1,0,0.45454545454545453,0.0,0.13749999999999998,0.0,0.3343305740392569,0.07953271188519218,uncertain,Bot:1; PortScan:1; DDoS:1
1.1.1.1,2026-05-11 10:00:00,22,2,2,0.09090909090909091,0.10463296622037888,0.93464195728302,0,0,0,0.0,22,2,2,0.09090909090909091,0,1,0,0.6363636363636364,0.0,0.09166666666666666,0.0,0.3205658683271119,0.050069226403579574,uncertain,DoS Hulk:1; Bot:1
52.84.217.72,2026-05-11 10:00:00,23,1,1,0.043478260869565216,0.08986788243055344,0.903714120388031,0,0,0,0.0,23,1,1,0.043478260869565216,0,1,0,0.5652173913043478,0.0,0.04791666666666667,0.0,0.3463146261115005,0.03266001861488473,uncertain,SSH-Patator:1
10.10.20.21,2026-05-11 11:00:00,45,10,10,0.2222222222222222,0.24141502380371094,0.9978789687156677,15,4,4,0.26666666666666666,30,6,6,0.2,1,2,7,0.4888888888888889,0.0,0.75,0.5258496765295665,0.5446547903617223,0.3522982003953722,uncertain,Bot:4; Web Attack � Sql Injection:4; DoS Slowhttptest:1
10.10.20.22,2026-05-11 11:00:00,75,13,12,0.17333333333333334,0.1759754717350006,0.9997137784957886,15,1,1,0.06666666666666667,60,12,11,0.2,1,4,7,0.4533333333333333,0.0,1.0,0.39280839423338576,0.5840405652739785,0.2549105346004168,uncertain,Bot:4; DoS Slowhttptest:4; DoS Hulk:2
10.10.20.23,2026-05-11 11:00:00,45,7,6,0.15555555555555556,0.18247058987617493,0.9999455809593201,15,3,3,0.2,30,4,3,0.13333333333333333,1,2,10,0.5555555555555556,0.0,0.5625,0.4661045410235723,0.42135083198547363,0.22219750858015486,uncertain,PortScan:2; Bot:2; Web Attack � Sql Injection:1
52.84.217.72,2026-05-11 11:00:00,15,7,5,0.4666666666666667,0.3685852587223053,0.9657326936721802,15,7,5,0.4666666666666667,0,0,0,0.0,1,0,7,0.7333333333333333,0.0,0.15625,0.4488124881188075,0.0,0.20501089801390965,uncertain,Bot:4; DDoS:3
10.10.20.24,2026-05-11 11:00:00,75,12,10,0.16,0.17385539412498474,0.9999455809593201,15,0,0,0.0,60,12,10,0.2,1,4,6,0.5733333333333334,0.0,1.0,0.0,0.5839582633972168,0.20046384853124619,uncertain,Bot:5; DDoS:3; PortScan:2
1.1.1.1,2026-05-11 11:00:00,15,5,5,0.3333333333333333,0.3186165392398834,0.9997137784957886,15,5,5,0.3333333333333333,0,0,0,0.0,1,0,10,0.4666666666666667,0.0,0.15625,0.4274581940968831,0.0,0.1658520514766375,uncertain,DoS Hulk:2; DoS Slowhttptest:2; PortScan:1
8.8.8.8,2026-05-11 11:00:00,15,4,4,0.26666666666666666,0.28621768951416016,0.9978789687156677,15,4,4,0.26666666666666666,0,0,0,0.0,1,0,7,0.3333333333333333,0.0,0.125,0.4086897287766139,0.0,0.14051275571187338,uncertain,Bot:2; Web Attack � Sql Injection:2
23.45.119.216,2026-05-11 11:00:00,15,3,2,0.2,0.1983496993780136,0.9994807243347168,15,3,2,0.2,0,0,0,0.0,1,0,8,0.4,0.0,0.0625,0.38401365756988526,0.0,0.09349367484450341,uncertain,PortScan:1; DoS Slowhttptest:1; Bot:1
114.114.114.114,2026-05-11 11:00:00,15,3,2,0.2,0.1726408451795578,0.7064111828804016,15,3,2,0.2,0,0,0,0.0,1,0,7,0.6,0.0,0.0625,0.3080447065830231,0.0,0.08706646129488946,uncertain,Bot:1; DoS Hulk:1; DDoS:1
104.16.132.229,2026-05-11 11:00:00,15,2,2,0.13333333333333333,0.17095543444156647,0.9940812587738037,15,2,2,0.13333333333333333,0,0,0,0.0,1,0,9,0.6666666666666666,0.0,0.0625,0.3510640056927999,0.0,0.07331177527705829,uncertain,Web Attack � Sql Injection:2
151.101.1.69,2026-05-11 11:00:00,15,1,1,0.06666666666666667,0.12377005070447922,0.7144672870635986,15,1,1,0.06666666666666667,0,0,0,0.0,1,0,6,0.6,0.0,0.03125,0.30723661343256636,0.0,0.04525240850945314,uncertain,BENIGN
61.135.169.121,2026-05-11 11:00:00,15,1,1,0.06666666666666667,0.09368833899497986,0.9887272715568542,15,1,1,0.06666666666666667,0,0,0,0.0,1,0,9,0.4666666666666667,0.0,0.03125,0.37580160955588027,0.0,0.0377319805820783,uncertain,Bot:1
