node_id,window_start,total_flows,total_anomalous_flows,high_conf_anomalous_flows,anomaly_ratio,avg_anomaly_score,max_anomaly_score,outbound_flows,outbound_anomalous_flows,outbound_high_conf_anomalous_flows,outbound_anomaly_ratio,inbound_flows,inbound_anomalous_flows,inbound_high_conf_anomalous_flows,inbound_anomaly_ratio,outbound_unique_targets,inbound_unique_sources,outbound_unique_target_ports,small_flow_ratio,single_packet_ratio,role_evidence_support,attacker_score,victim_score,compromised_score,node_role,top_predicted_labels
198.18.40.33,2026-05-10 12:00:00,11,3,3,0.2727272727272727,0.265269011259079,0.9999461770057678,11,3,3,0.2727272727272727,0,0,0,0.0,3,0,6,0.6363636363636364,0.0,0.06874999999999999,0.39710163049625624,0.0,0.12730801986022428,uncertain,SSH-Patator:1; Web Attack � XSS:1; PortScan:1
10.40.10.12,2026-05-10 12:00:00,15,3,3,0.2,0.2407667189836502,0.9999628067016602,15,3,3,0.2,0,0,0,0.0,3,0,7,0.4666666666666667,0.0,0.09375,0.4136377034584681,0.0,0.10898074224591256,uncertain,PortScan:1; Bot:1; DoS Slowhttptest:1
10.40.10.14,2026-05-10 12:00:00,15,2,0,0.13333333333333333,0.10898038744926453,0.633736252784729,15,2,0,0.13333333333333333,0,0,0,0.0,3,0,6,0.4666666666666667,0.0,0.0,0.05333333333333334,0.0,0.0539117635289828,uncertain,BENIGN
198.18.40.34,2026-05-10 12:00:00,11,1,1,0.09090909090909091,0.1083553284406662,0.8952723741531372,11,1,1,0.09090909090909091,0,0,0,0.0,3,0,3,0.18181818181818182,0.0,0.022916666666666665,0.3616140215685873,0.0,0.04598679612531807,uncertain,DoS GoldenEye:1
198.18.40.31,2026-05-10 12:00:00,11,0,0,0.0,0.01762262172996998,0.1434410810470581,11,0,0,0.0,0,0,0,0.0,3,0,4,0.36363636363636365,0.0,0.0,0.0,0.0,0.004405655432492495,uncertain,BENIGN
198.18.40.32,2026-05-10 12:00:00,11,0,0,0.0,0.014285337179899216,0.09993088245391846,11,0,0,0.0,0,0,0,0.0,3,0,3,0.2727272727272727,0.0,0.0,0.0,0.0,0.003571334294974804,uncertain,BENIGN
198.18.40.32,2026-05-10 13:00:00,7,2,2,0.2857142857142857,0.3409583568572998,0.9982883334159851,7,2,2,0.2857142857142857,0,0,0,0.0,3,0,4,0.5714285714285714,0.0,0.029166666666666667,0.4625741331350236,0.0,0.14420536302384876,uncertain,SSH-Patator:1; Bot:1
198.18.40.31,2026-05-10 13:00:00,7,2,2,0.2857142857142857,0.2560887634754181,0.9902776479721069,7,2,2,0.2857142857142857,0,0,0,0.0,3,0,5,0.7142857142857143,0.0,0.029166666666666667,0.43963276729697276,0.0,0.12298796467837832,uncertain,Bot:2
10.40.20.21,2026-05-10 13:00:00,9,2,2,0.2222222222222222,0.19962672889232635,0.9982883334159851,0,0,0,0.0,9,2,2,0.2222222222222222,0,4,0,0.5555555555555556,0.0,0.0375,0.0,0.4162789516978794,0.09669487666752605,uncertain,Bot:2
10.40.20.23,2026-05-10 13:00:00,10,2,2,0.2,0.19928066432476044,0.9902776479721069,0,0,0,0.0,10,2,2,0.2,0,4,0,0.5,0.0,0.041666666666666664,0.0,0.42884957571824395,0.09242433274785679,uncertain,Bot:1; SSH-Patator:1
10.40.20.22,2026-05-10 13:00:00,9,1,0,0.1111111111111111,0.1403045654296875,0.5776523351669312,0,0,0,0.0,9,1,0,0.1111111111111111,0,4,0,0.6666666666666666,0.0,0.0,0.0,0.044444444444444446,0.0572983635796441,uncertain,DDoS:1
198.18.40.34,2026-05-10 13:00:00,7,1,0,0.14285714285714285,0.09864389896392822,0.5776523351669312,7,1,0,0.14285714285714285,0,0,0,0.0,3,0,5,0.5714285714285714,0.0,0.0,0.05714285714285714,0.0,0.05323240331241062,uncertain,DDoS:1
198.18.40.33,2026-05-10 13:00:00,7,0,0,0.0,0.026050150394439697,0.17656582593917847,7,0,0,0.0,0,0,0,0.0,3,0,3,0.42857142857142855,0.0,0.0,0.0,0.0,0.006512537598609924,uncertain,BENIGN
