src_ip,dst_ip,src_port,protocol,timestamp,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.10.16,52.84.217.72,20021,6,2026-05-11 09:04:12,443,163324,18,20,828,18791,208,0,46.0,69.02514461,1460,0,939.55,628.4953188,120123.1907,232.6663564,4414.162162,11163.64023,62394,1,163324,9607.294118,15631.42442,62394,4,147781,7777.947368,18722.50477,78005,1,0,0,0,0,372,412,110.2103794,122.4559771,0,1460,503.0512821,636.8079504,405524.3657,0,0,0,1,0,0,0,0,1,516.2894737,46.0,939.55,372,0,0,0,0,0,0,18,828,20,18791,8192,32,17,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.17,114.114.114.114,20022,6,2026-05-11 09:04:24,53,59871,1,1,42,138,42,42,42.0,0.0,138,138,138.0,0.0,3006.463897,33.40515442,59871.0,0.0,59871,59871,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.70257721,16.70257721,42,138,74.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,111.0,42.0,138.0,20,0,0,0,0,0,0,1,42,1,138,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.18,23.45.119.216,20023,6,2026-05-11 09:04:36,1048,1,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,4000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,48,0,2000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.11,8.8.8.8,20024,6,2026-05-11 09:04:48,59178,829013,7,2,11601,26,7215,0,1657.285714,2556.849931,20,6,13.0,9.899494937,14025.11179,10.85628332,103626.625,281963.099,801069,8,829013,138168.8333,324940.5641,801069,8,761,761.0,0.0,761,761,0,0,0,0,164,40,8.443775912,2.412507403,0,7215,1162.7,2234.397361,4992531.567,0,0,0,1,0,0,0,0,0,1291.888889,1657.285714,13.0,164,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.12,151.101.1.69,20025,6,2026-05-11 09:05:00,80,5861201,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.047361966,0.682453989,1953733.667,3355504.479,5828290,17,5861201,2930600.5,4097951.79,5828290,32911,0,0.0,0.0,0,0,0,0,0,0,72,28,0.511840491,0.170613497,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,4000,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.13,61.135.169.121,20026,6,2026-05-11 09:05:12,5679,70,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,228571.4286,57142.85714,23.33333333,4.041451884,28,21,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,48,40,28571.42857,28571.42857,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.14,1.1.1.1,20027,6,2026-05-11 09:05:24,60405,1639,3,1,286,6,274,6,95.33333333,154.7298721,6,6,6.0,0.0,178157.4131,2440.512508,546.3333333,602.8269514,1216,47,1639,819.5,560.7356775,1216,423,0,0.0,0.0,0,0,0,0,0,0,60,20,1830.384381,610.1281269,6,274,59.6,119.8532436,14364.8,0,0,0,0,1,0,0,0,0,74.5,95.33333333,6.0,60,0,0,0,0,0,0,3,286,1,6,60,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.15,104.16.132.229,20028,6,2026-05-11 09:05:36,443,118830455,86,140,2825,159864,345,0,32.84883721,64.00119805,2100,0,1141.885714,550.0241471,1369.085055,1.901869348,528135.3556,5543299.394,58900000,1,119000000,1398005.353,8989939.806,59000000,1,119000000,854633.8129,7049508.569,59000000,1,0,0,0,0,3236,4488,0.723720194,1.178149154,0,2100,716.69163,692.6949309,479826.2673,0,0,0,1,0,0,0,0,1,719.8628319,32.84883721,1141.885714,3236,0,0,0,0,0,0,86,2825,140,159864,29200,390,24,32,465827.0,546660.0099,852374,79280,58900000.0,7890.604571,58900000,58900000,BENIGN
10.10.10.16,52.84.217.72,20029,6,2026-05-11 09:05:48,443,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.17,114.114.114.114,20030,6,2026-05-11 09:06:00,80,113661303,18,17,1389,2406,435,0,77.16666667,164.6733844,796,0,141.5294118,312.2935553,33.38867231,0.307932419,3342979.5,4536995.542,10000000,78,114000000,6685959.0,4355967.919,10000000,23687,114000000,7099767.375,4188162.956,10000000,530,0,0,0,0,372,472,0.158365244,0.149567175,0,796,105.4166667,243.1389227,59116.53571,0,0,0,1,0,0,0,0,0,108.4285714,77.16666667,141.5294118,372,0,0,0,0,0,0,18,1389,17,2406,8192,292,17,20,686159.9091,1474650.11,3774013,23453,9640701.0,1114116.422,10000000,6284680,BENIGN
10.10.10.18,23.45.119.216,20031,6,2026-05-11 09:06:12,53,194,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,886597.9381,20618.5567,64.66666667,70.81195756,142,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,10309.27835,10309.27835,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.11,8.8.8.8,20032,6,2026-05-11 09:06:24,53,209,2,2,94,206,47,47,47.0,0.0,103,103,103.0,0.0,1435406.699,19138.75598,69.66666667,115.4700538,203,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,9569.37799,9569.37799,47,103,69.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,86.75,47.0,103.0,40,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.12,151.101.1.69,20033,6,2026-05-11 09:06:36,53592,2,2,0,483,0,483,0,241.5,341.5325753,0,0,0.0,0.0,242000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,483,322.0,278.86018,77763.0,0,1,0,0,1,0,0,0,0,483.0,241.5,0.0,64,0,0,0,0,0,0,2,483,0,0,235,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.13,61.135.169.121,20034,6,2026-05-11 09:06:48,53,140270,4,4,272,600,68,68,68.0,0.0,150,150,150.0,0.0,6216.582306,57.03286519,20038.57143,40610.57606,108132,1,140021,46673.66667,80837.69795,140017,1,108431,36143.66667,62558.50416,108380,2,0,0,0,0,80,104,28.51643259,28.51643259,68,150,104.4444444,43.21779469,1867.777778,0,0,0,0,0,0,0,0,1,117.5,68.0,150.0,80,0,0,0,0,0,0,4,272,4,600,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.14,1.1.1.1,20035,6,2026-05-11 09:07:00,10268,104039,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,173.0120436,28.83534059,52019.5,73541.22656,104021,18,104039,104039.0,0.0,104039,104039,0,0.0,0.0,0,0,0,0,0,0,40,20,19.2235604,9.611780198,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,138,252,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.15,104.16.132.229,20036,6,2026-05-11 09:07:12,443,4,2,0,53,0,53,0,26.5,37.4766594,0,0,0.0,0.0,13300000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,53,35.33333333,30.59956427,936.3333333,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,64,0,0,0,0,0,0,2,53,0,0,339,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.16,52.84.217.72,20037,6,2026-05-11 09:07:24,80,47455,3,4,442,872,436,0,147.3333333,250.0106664,860,0,218.0,428.0093457,27689.38995,147.5081656,7909.166667,11903.15836,23314,1,23553,11776.5,16204.7661,23235,318,24221,8073.666667,13477.00506,23633,49,0,0,0,0,72,92,63.21778527,84.29038036,0,860,164.25,319.3698036,101997.0714,0,0,0,1,0,0,0,0,1,187.7142857,147.3333333,218.0,72,0,0,0,0,0,0,3,442,4,872,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.17,114.114.114.114,20038,6,2026-05-11 09:07:36,50544,43,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,418604.6512,69767.44186,21.5,27.57716447,41,2,43,21.5,27.57716447,41,2,0,0.0,0.0,0,0,0,0,0,0,60,0,69767.44186,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,672,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.18,23.45.119.216,20039,6,2026-05-11 09:07:48,53,31606,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,5948.237676,126.5582484,10535.33333,18244.26853,31602,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,63.27912422,63.27912422,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.11,8.8.8.8,20040,6,2026-05-11 09:08:00,52264,80,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,150000.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12500.0,12500.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,257,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.12,151.101.1.69,20041,6,2026-05-11 09:08:12,53,266,2,2,58,90,29,29,29.0,0.0,45,45,45.0,0.0,556390.9774,15037.59398,88.66666667,70.43673284,170,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,7518.796992,7518.796992,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,64,0,0,0,0,0,0,2,58,2,90,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.13,61.135.169.121,20042,6,2026-05-11 09:08:24,61738,627,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3189.792663,627.0,0.0,627,627,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1594.896332,1594.896332,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,6876,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.14,1.1.1.1,20043,6,2026-05-11 09:08:36,443,346273,6,6,982,338,517,0,163.6666667,236.8819678,170,0,56.33333333,76.92767166,3812.021151,34.65473774,31479.36364,44837.37657,96880,1,249433,49886.6,48212.08355,96899,368,250005,50001.0,70965.87415,152391,1,0,0,0,0,200,200,17.32736887,17.32736887,0,517,101.5384615,172.2123763,29657.10256,0,0,0,1,0,0,0,0,1,110.0,163.6666667,56.33333333,200,0,0,0,0,0,0,6,982,6,338,29200,130,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10.10.10.15,104.16.132.229,20044,6,2026-05-11 09:08:48,53,46372,4,2,156,176,39,39,39.0,0.0,88,88,88.0,0.0,7159.492797,129.388424,9274.4,15991.1131,36932,2,36937,12312.33333,21321.25677,36932,2,3,3.0,0.0,3,3,0,0,0,0,80,64,86.25894937,43.12947468,39,88,53.0,23.90955179,571.6666667,0,0,0,0,0,0,0,0,0,61.83333333,39.0,88.0,80,0,0,0,0,0,0,4,156,2,176,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
